,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
7170,31.0,33.0,27.0,32.0,41.0,42.0,44.0,23.0,55.0,24.0,42.0,42.0,39.0,44.0,38.0,36.0,23.0,26.0,47.0,50.0,38.0,60.0,44.0,28.0,30.0,47.0,32.0,44.0,38.0,35.0,36.0,42.0,45.0,44.0,23.0,29.0,45.0,39.0,28.0,45.0,36.0,35.0,42.0,35.0,43.0,43.0,45.0,28.0
7171,49.0,31.0,48.0,44.0,25.0,56.0,44.0,,,49.0,52.0,35.0,45.0,48.0,34.0,50.0,56.0,27.0,55.0,35.0,40.0,44.0,27.0,,38.0,43.0,44.0,,41.0,,48.0,68.0,33.0,51.0,36.0,48.0,46.0,41.0,50.0,38.0,45.0,43.0,51.0,,,37.0,42.0,45.0
7172,26.0,15.0,39.0,40.0,42.0,48.0,51.0,40.0,49.0,39.0,38.0,41.0,24.0,42.0,43.0,44.0,42.0,34.0,,47.0,39.0,37.0,43.0,39.0,45.0,54.0,36.0,54.0,52.0,28.0,21.0,48.0,49.0,39.0,29.0,34.0,23.0,43.0,36.0,43.0,38.0,36.0,40.0,35.0,46.0,42.0,38.0,30.0
7173,34.0,40.0,39.0,31.0,39.0,51.0,40.0,34.0,38.0,33.0,43.0,25.0,45.0,22.0,37.0,34.0,,38.0,39.0,48.0,45.0,37.0,48.0,28.0,54.0,49.0,35.0,52.0,57.0,34.0,55.0,39.0,48.0,24.0,39.0,39.0,31.0,40.0,54.0,52.0,36.0,48.0,31.0,40.0,56.0,36.0,37.0,24.0
7174,41.0,45.0,25.0,33.0,42.0,49.0,28.0,42.0,41.0,35.0,46.0,36.0,34.0,43.0,32.0,30.0,45.0,40.0,37.0,27.0,40.0,35.0,39.0,34.0,32.0,31.0,36.0,32.0,47.0,27.0,28.0,55.0,37.0,41.0,28.0,39.0,44.0,30.0,26.0,35.0,40.0,22.0,37.0,24.0,53.0,33.0,35.0,28.0
7175,34.0,29.0,46.0,42.0,54.0,46.0,36.0,38.0,39.0,46.0,43.0,36.0,42.0,14.0,,,14.0,37.0,40.0,28.0,32.0,36.0,40.0,39.0,41.0,54.0,41.0,56.0,62.0,35.0,,53.0,24.0,47.0,25.0,32.0,51.0,42.0,49.0,,24.0,37.0,43.0,44.0,40.0,47.0,54.0,29.0
7176,52.0,36.0,39.0,42.0,36.0,46.0,59.0,41.0,,65.0,55.0,30.0,30.0,46.0,37.0,51.0,37.0,49.0,,41.0,64.0,41.0,,35.0,38.0,41.0,,,37.0,46.0,,57.0,43.0,36.0,40.0,40.0,33.0,32.0,44.0,,42.0,44.0,55.0,,,43.0,31.0,44.0
7177,38.0,29.0,31.0,35.0,,59.0,26.0,30.0,43.0,39.0,,25.0,39.0,39.0,40.0,35.0,41.0,39.0,37.0,48.0,31.0,42.0,33.0,30.0,39.0,47.0,35.0,42.0,37.0,40.0,22.0,36.0,36.0,45.0,39.0,33.0,14.0,33.0,41.0,38.0,40.0,42.0,43.0,48.0,47.0,35.0,21.0,33.0
7178,31.0,45.0,52.0,35.0,44.0,47.0,47.0,36.0,42.0,47.0,54.0,34.0,27.0,26.0,43.0,31.0,49.0,47.0,,47.0,23.0,41.0,46.0,22.0,43.0,47.0,31.0,36.0,47.0,24.0,41.0,57.0,41.0,40.0,35.0,48.0,21.0,,42.0,41.0,35.0,39.0,36.0,28.0,52.0,35.0,36.0,38.0
7179,29.0,32.0,,32.0,33.0,57.0,36.0,34.0,41.0,42.0,44.0,29.0,38.0,43.0,29.0,43.0,47.0,27.0,36.0,45.0,43.0,45.0,43.0,29.0,41.0,46.0,33.0,47.0,33.0,32.0,51.0,47.0,18.0,45.0,40.0,50.0,43.0,33.0,37.0,25.0,31.0,31.0,48.0,17.0,42.0,35.0,40.0,33.0
7180,,52.0,39.0,,27.0,47.0,,,45.0,53.0,,46.0,,,55.0,53.0,,38.0,41.0,13.0,,41.0,,44.0,40.0,,45.0,56.0,,,,,72.0,53.0,44.0,,,53.0,,35.0,,49.0,45.0,,54.0,,,44.0
7181,40.0,37.0,,38.0,25.0,48.0,52.0,59.0,,38.0,36.0,40.0,42.0,52.0,40.0,40.0,52.0,49.0,45.0,39.0,27.0,43.0,42.0,52.0,36.0,43.0,44.0,49.0,41.0,23.0,33.0,55.0,40.0,25.0,,42.0,42.0,38.0,44.0,29.0,40.0,34.0,33.0,46.0,45.0,47.0,41.0,52.0
7182,28.0,36.0,18.0,35.0,38.0,42.0,36.0,39.0,46.0,37.0,34.0,48.0,45.0,50.0,31.0,28.0,38.0,33.0,50.0,47.0,50.0,31.0,47.0,,34.0,50.0,34.0,32.0,28.0,44.0,33.0,52.0,44.0,57.0,31.0,42.0,43.0,28.0,38.0,49.0,29.0,39.0,,37.0,32.0,43.0,49.0,55.0
7183,,31.0,52.0,38.0,36.0,38.0,50.0,39.0,33.0,54.0,,31.0,33.0,50.0,49.0,39.0,39.0,40.0,31.0,,60.0,39.0,,56.0,38.0,40.0,35.0,30.0,51.0,41.0,41.0,,44.0,46.0,37.0,42.0,,46.0,31.0,51.0,35.0,37.0,,45.0,34.0,,,40.0
7184,32.0,34.0,36.0,33.0,32.0,40.0,31.0,35.0,50.0,60.0,32.0,32.0,35.0,41.0,36.0,37.0,38.0,52.0,44.0,37.0,36.0,37.0,49.0,54.0,35.0,42.0,25.0,43.0,44.0,38.0,50.0,43.0,65.0,44.0,35.0,49.0,41.0,45.0,33.0,30.0,25.0,39.0,43.0,39.0,56.0,40.0,40.0,36.0
7185,,45.0,,,42.0,60.0,,,47.0,58.0,60.0,48.0,34.0,45.0,36.0,46.0,,44.0,,,49.0,44.0,,,,45.0,,,,43.0,61.0,,45.0,,49.0,,44.0,,,,39.0,56.0,42.0,36.0,60.0,36.0,58.0,29.0
7186,35.0,28.0,33.0,30.0,31.0,28.0,,45.0,39.0,46.0,,43.0,52.0,40.0,47.0,64.0,49.0,25.0,38.0,44.0,44.0,44.0,51.0,37.0,45.0,,54.0,34.0,51.0,29.0,,52.0,46.0,34.0,32.0,39.0,42.0,39.0,31.0,23.0,27.0,44.0,32.0,47.0,52.0,46.0,49.0,46.0
7187,54.0,37.0,43.0,,,,54.0,,51.0,,39.0,,33.0,,51.0,53.0,,,44.0,47.0,,,,,,,51.0,,51.0,,50.0,61.0,44.0,,,37.0,41.0,55.0,25.0,51.0,44.0,44.0,40.0,43.0,,,46.0,
7188,,45.0,46.0,,43.0,35.0,47.0,59.0,,57.0,39.0,39.0,,44.0,53.0,50.0,,44.0,51.0,,51.0,46.0,49.0,50.0,53.0,55.0,8.0,45.0,51.0,45.0,33.0,63.0,39.0,39.0,47.0,46.0,,,49.0,37.0,46.0,49.0,48.0,37.0,50.0,58.0,36.0,39.0
7189,22.0,,39.0,,32.0,50.0,56.0,48.0,51.0,51.0,44.0,33.0,59.0,45.0,42.0,33.0,36.0,44.0,42.0,48.0,13.0,33.0,50.0,40.0,47.0,31.0,33.0,47.0,46.0,25.0,51.0,51.0,30.0,51.0,25.0,42.0,45.0,34.0,35.0,56.0,37.0,44.0,43.0,24.0,47.0,48.0,58.0,38.0
7190,34.0,41.0,44.0,,47.0,43.0,41.0,37.0,43.0,71.0,55.0,43.0,44.0,53.0,43.0,57.0,45.0,39.0,33.0,33.0,40.0,39.0,40.0,33.0,36.0,37.0,39.0,37.0,47.0,27.0,48.0,34.0,49.0,31.0,31.0,47.0,39.0,43.0,38.0,36.0,31.0,33.0,41.0,32.0,38.0,54.0,39.0,35.0
7191,,43.0,38.0,36.0,,53.0,41.0,50.0,41.0,,55.0,50.0,29.0,,,32.0,42.0,,,47.0,45.0,47.0,49.0,37.0,,49.0,43.0,45.0,39.0,30.0,46.0,55.0,,45.0,39.0,41.0,40.0,50.0,33.0,50.0,45.0,37.0,26.0,39.0,,41.0,,39.0
7192,58.0,32.0,41.0,49.0,51.0,50.0,40.0,45.0,36.0,54.0,,37.0,44.0,29.0,44.0,25.0,39.0,43.0,34.0,47.0,38.0,51.0,40.0,31.0,39.0,43.0,42.0,46.0,28.0,33.0,50.0,51.0,32.0,39.0,45.0,46.0,,,44.0,41.0,44.0,26.0,40.0,22.0,43.0,42.0,37.0,49.0
7193,58.0,33.0,47.0,,,,59.0,,55.0,,35.0,,37.0,,55.0,57.0,,,40.0,51.0,,,,,,,47.0,,47.0,,49.0,65.0,48.0,,,41.0,45.0,51.0,29.0,55.0,48.0,48.0,36.0,47.0,,,50.0,
7194,,49.0,,42.0,,59.0,54.0,59.0,,,,29.0,32.0,44.0,56.0,40.0,56.0,53.0,,50.0,,,51.0,,43.0,49.0,46.0,,47.0,,62.0,,,49.0,29.0,36.0,,,46.0,50.0,31.0,44.0,45.0,39.0,45.0,,,
7195,,50.0,56.0,57.0,32.0,,43.0,47.0,,,,39.0,68.0,,56.0,,,,,47.0,33.0,51.0,,37.0,,63.0,,,40.0,45.0,51.0,44.0,36.0,,35.0,51.0,,35.0,48.0,,,,43.0,53.0,,51.0,,39.0
7196,37.0,41.0,,22.0,33.0,52.0,39.0,62.0,53.0,45.0,,38.0,36.0,42.0,37.0,43.0,29.0,43.0,38.0,34.0,48.0,36.0,37.0,32.0,43.0,46.0,25.0,28.0,34.0,42.0,49.0,58.0,45.0,35.0,39.0,40.0,28.0,34.0,37.0,39.0,40.0,39.0,29.0,45.0,39.0,51.0,42.0,20.0
7197,45.0,43.0,51.0,45.0,38.0,25.0,,35.0,56.0,45.0,,,58.0,,,65.0,70.0,,,,35.0,56.0,29.0,40.0,,,,,,35.0,,,,,41.0,,,38.0,,44.0,,47.0,45.0,,,,,
7198,42.0,47.0,48.0,34.0,43.0,50.0,42.0,36.0,44.0,,43.0,34.0,41.0,45.0,30.0,28.0,54.0,58.0,28.0,43.0,39.0,38.0,44.0,37.0,37.0,40.0,23.0,39.0,43.0,55.0,50.0,48.0,42.0,43.0,,56.0,49.0,41.0,33.0,49.0,52.0,45.0,31.0,41.0,51.0,36.0,40.0,49.0
7199,27.0,40.0,38.0,36.0,22.0,51.0,44.0,44.0,37.0,47.0,44.0,40.0,31.0,40.0,35.0,34.0,34.0,38.0,46.0,26.0,36.0,40.0,41.0,23.0,44.0,34.0,34.0,28.0,34.0,35.0,21.0,48.0,37.0,40.0,31.0,46.0,40.0,29.0,44.0,41.0,36.0,40.0,43.0,31.0,50.0,24.0,44.0,46.0
7200,38.0,33.0,42.0,43.0,25.0,46.0,45.0,33.0,36.0,38.0,29.0,32.0,46.0,40.0,34.0,44.0,37.0,41.0,40.0,48.0,53.0,34.0,56.0,40.0,35.0,51.0,25.0,25.0,49.0,34.0,49.0,63.0,61.0,29.0,35.0,35.0,24.0,31.0,38.0,45.0,31.0,48.0,43.0,30.0,,29.0,42.0,42.0
7201,,41.0,,,45.0,60.0,,,43.0,62.0,56.0,44.0,39.0,41.0,40.0,42.0,,48.0,,,45.0,45.0,,,,49.0,,,,47.0,57.0,,41.0,,45.0,,44.0,,,,44.0,52.0,46.0,40.0,56.0,40.0,54.0,33.0
7202,44.0,32.0,32.0,46.0,42.0,54.0,40.0,29.0,32.0,45.0,45.0,29.0,41.0,43.0,41.0,53.0,44.0,47.0,27.0,46.0,34.0,47.0,,41.0,47.0,65.0,32.0,47.0,47.0,42.0,48.0,57.0,40.0,47.0,36.0,49.0,31.0,23.0,46.0,42.0,40.0,33.0,42.0,37.0,29.0,39.0,34.0,31.0
7203,26.0,40.0,43.0,,38.0,46.0,52.0,44.0,46.0,47.0,43.0,29.0,64.0,42.0,40.0,29.0,31.0,40.0,47.0,44.0,9.0,37.0,54.0,37.0,43.0,35.0,37.0,53.0,45.0,30.0,46.0,55.0,34.0,55.0,30.0,47.0,41.0,30.0,38.0,,33.0,45.0,39.0,28.0,43.0,52.0,57.0,38.0
7204,35.0,28.0,44.0,,44.0,52.0,31.0,33.0,49.0,40.0,,38.0,48.0,19.0,38.0,36.0,54.0,49.0,31.0,38.0,38.0,36.0,36.0,21.0,44.0,47.0,28.0,38.0,,42.0,,69.0,30.0,48.0,54.0,37.0,48.0,46.0,45.0,33.0,26.0,46.0,46.0,37.0,56.0,42.0,41.0,24.0
7205,41.0,,,41.0,57.0,,,,,44.0,66.0,,36.0,56.0,,,59.0,51.0,,63.0,56.0,,,,45.0,,,,,,,,,,37.0,54.0,,,,44.0,,37.0,43.0,44.0,,,39.0,48.0
7206,,,50.0,,,,32.0,,58.0,,,,,,38.0,35.0,54.0,,,,52.0,,,,,,,,,,24.0,,,,,,,,,,,,40.0,39.0,,,,
7207,33.0,53.0,45.0,33.0,25.0,45.0,32.0,34.0,48.0,47.0,50.0,36.0,31.0,46.0,43.0,37.0,43.0,30.0,32.0,38.0,31.0,30.0,50.0,43.0,39.0,41.0,34.0,38.0,41.0,64.0,43.0,51.0,46.0,41.0,48.0,42.0,34.0,32.0,44.0,47.0,34.0,39.0,30.0,42.0,43.0,37.0,37.0,30.0
7208,42.0,30.0,40.0,24.0,36.0,38.0,47.0,22.0,42.0,42.0,42.0,35.0,23.0,43.0,35.0,42.0,49.0,40.0,24.0,51.0,39.0,41.0,45.0,43.0,24.0,52.0,16.0,43.0,33.0,42.0,34.0,60.0,38.0,41.0,40.0,41.0,35.0,22.0,44.0,40.0,34.0,41.0,43.0,37.0,52.0,40.0,46.0,29.0
7209,29.0,31.0,40.0,35.0,42.0,39.0,39.0,26.0,38.0,53.0,39.0,24.0,43.0,8.0,44.0,44.0,51.0,33.0,47.0,47.0,47.0,34.0,54.0,39.0,44.0,46.0,52.0,25.0,44.0,47.0,43.0,54.0,32.0,41.0,30.0,36.0,38.0,18.0,41.0,42.0,57.0,32.0,40.0,31.0,36.0,40.0,62.0,35.0
7210,41.0,59.0,54.0,10.0,34.0,47.0,47.0,50.0,38.0,38.0,34.0,42.0,52.0,35.0,55.0,43.0,42.0,42.0,44.0,50.0,36.0,43.0,44.0,38.0,42.0,33.0,28.0,47.0,40.0,44.0,56.0,47.0,49.0,33.0,35.0,43.0,35.0,18.0,38.0,50.0,43.0,43.0,40.0,25.0,50.0,42.0,41.0,54.0
7211,30.0,42.0,,44.0,46.0,36.0,48.0,38.0,44.0,52.0,54.0,38.0,44.0,35.0,39.0,36.0,27.0,31.0,39.0,37.0,42.0,,50.0,27.0,46.0,,38.0,,32.0,45.0,32.0,39.0,46.0,27.0,52.0,46.0,37.0,29.0,53.0,43.0,46.0,49.0,41.0,,31.0,31.0,48.0,35.0
7212,25.0,36.0,27.0,22.0,40.0,48.0,42.0,26.0,43.0,46.0,42.0,21.0,31.0,36.0,26.0,39.0,40.0,34.0,35.0,43.0,33.0,34.0,48.0,29.0,40.0,30.0,33.0,43.0,28.0,38.0,46.0,44.0,22.0,47.0,38.0,33.0,36.0,32.0,37.0,24.0,36.0,26.0,40.0,32.0,34.0,39.0,36.0,28.0
7213,32.0,40.0,29.0,47.0,23.0,49.0,46.0,44.0,,58.0,68.0,53.0,47.0,,25.0,29.0,39.0,33.0,52.0,55.0,50.0,41.0,,39.0,35.0,,45.0,,,49.0,37.0,51.0,,,36.0,24.0,60.0,39.0,,,43.0,46.0,46.0,45.0,31.0,54.0,43.0,44.0
7214,,,34.0,48.0,,,,42.0,56.0,47.0,48.0,41.0,49.0,49.0,,42.0,,49.0,,48.0,,51.0,34.0,49.0,42.0,,49.0,,,33.0,35.0,64.0,,,,49.0,46.0,51.0,,34.0,33.0,,58.0,35.0,48.0,,36.0,49.0
7215,49.0,,35.0,30.0,,,55.0,40.0,,56.0,42.0,,,,37.0,45.0,52.0,50.0,,45.0,,,62.0,,,51.0,,48.0,41.0,,51.0,39.0,45.0,,57.0,58.0,40.0,46.0,,36.0,,49.0,44.0,46.0,44.0,,,35.0
7216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,25.0,14.0,42.0,38.0,50.0,42.0,43.0,36.0,40.0,32.0,43.0,28.0,38.0,40.0,46.0,31.0,46.0,38.0,36.0,36.0,41.0,19.0,48.0,24.0,24.0,29.0,49.0,,38.0,44.0,38.0,34.0,43.0,35.0,37.0,37.0,50.0,40.0,41.0,42.0,38.0,30.0,47.0,42.0,49.0,33.0,36.0,39.0
7218,39.0,34.0,41.0,40.0,44.0,,39.0,35.0,37.0,36.0,42.0,12.0,47.0,43.0,43.0,45.0,36.0,32.0,26.0,28.0,38.0,46.0,41.0,34.0,33.0,34.0,48.0,39.0,46.0,41.0,43.0,51.0,36.0,37.0,30.0,40.0,38.0,26.0,31.0,46.0,45.0,42.0,24.0,40.0,43.0,40.0,40.0,39.0
7219,34.0,42.0,44.0,41.0,39.0,46.0,46.0,49.0,37.0,37.0,51.0,40.0,26.0,45.0,24.0,48.0,38.0,33.0,43.0,41.0,31.0,33.0,39.0,36.0,18.0,48.0,41.0,48.0,31.0,36.0,44.0,50.0,42.0,53.0,32.0,38.0,42.0,39.0,34.0,,42.0,31.0,46.0,26.0,57.0,47.0,37.0,51.0
7220,27.0,30.0,42.0,,30.0,53.0,46.0,48.0,,57.0,37.0,37.0,36.0,34.0,47.0,,42.0,28.0,38.0,35.0,,,35.0,36.0,45.0,51.0,49.0,45.0,46.0,36.0,41.0,54.0,29.0,37.0,35.0,31.0,40.0,54.0,43.0,46.0,40.0,39.0,49.0,47.0,53.0,39.0,42.0,48.0
7221,27.0,47.0,41.0,32.0,40.0,49.0,42.0,35.0,36.0,55.0,40.0,40.0,39.0,52.0,37.0,40.0,41.0,39.0,41.0,36.0,22.0,46.0,47.0,41.0,32.0,47.0,38.0,43.0,39.0,35.0,35.0,42.0,36.0,38.0,37.0,34.0,38.0,23.0,34.0,,34.0,42.0,46.0,18.0,35.0,37.0,40.0,35.0
7222,28.0,41.0,41.0,,34.0,44.0,44.0,46.0,49.0,48.0,41.0,,32.0,50.0,54.0,,43.0,41.0,32.0,,33.0,58.0,43.0,30.0,,34.0,52.0,46.0,44.0,40.0,51.0,53.0,39.0,,,49.0,44.0,,42.0,,41.0,,,36.0,60.0,38.0,,25.0
7223,42.0,,,,45.0,54.0,,44.0,30.0,,68.0,50.0,32.0,43.0,38.0,57.0,50.0,,,,18.0,55.0,,32.0,50.0,48.0,,45.0,40.0,39.0,45.0,60.0,,49.0,,,,44.0,44.0,,,,18.0,38.0,,,42.0,
7224,39.0,30.0,35.0,30.0,31.0,50.0,44.0,44.0,48.0,40.0,57.0,29.0,42.0,53.0,32.0,36.0,48.0,39.0,,46.0,39.0,53.0,52.0,34.0,56.0,40.0,34.0,36.0,34.0,37.0,32.0,39.0,40.0,38.0,29.0,35.0,49.0,48.0,55.0,42.0,46.0,44.0,39.0,28.0,51.0,38.0,30.0,42.0
7225,28.0,,40.0,,46.0,46.0,56.0,,,36.0,53.0,54.0,43.0,38.0,30.0,51.0,35.0,34.0,53.0,37.0,54.0,37.0,,,30.0,,31.0,50.0,31.0,44.0,42.0,51.0,49.0,,,,,32.0,,47.0,72.0,44.0,58.0,35.0,,36.0,38.0,
7226,44.0,41.0,35.0,38.0,31.0,40.0,46.0,49.0,53.0,42.0,45.0,36.0,46.0,36.0,42.0,39.0,24.0,45.0,34.0,49.0,29.0,38.0,49.0,33.0,43.0,44.0,35.0,45.0,41.0,49.0,55.0,36.0,38.0,43.0,31.0,45.0,39.0,37.0,47.0,71.0,29.0,43.0,46.0,31.0,60.0,49.0,38.0,27.0
7227,45.0,43.0,30.0,40.0,45.0,49.0,44.0,36.0,41.0,44.0,44.0,46.0,47.0,33.0,43.0,41.0,43.0,36.0,43.0,57.0,34.0,50.0,62.0,46.0,30.0,40.0,,41.0,45.0,41.0,,54.0,47.0,48.0,4.0,44.0,36.0,,40.0,26.0,24.0,40.0,17.0,29.0,46.0,68.0,43.0,26.0
7228,15.0,,,,,,,,,,,,28.0,,,,,,36.0,,,,45.0,,,43.0,39.0,,,,,,26.0,,40.0,43.0,,42.0,56.0,,,,,,,55.0,46.0,36.0
7229,41.0,34.0,31.0,36.0,45.0,45.0,17.0,24.0,35.0,42.0,40.0,42.0,25.0,33.0,12.0,41.0,44.0,41.0,46.0,32.0,28.0,42.0,47.0,41.0,47.0,32.0,31.0,42.0,46.0,50.0,34.0,58.0,43.0,35.0,34.0,48.0,41.0,35.0,40.0,43.0,43.0,40.0,35.0,30.0,54.0,27.0,36.0,45.0
7230,45.0,37.0,21.0,46.0,41.0,44.0,43.0,35.0,46.0,47.0,38.0,32.0,44.0,37.0,32.0,43.0,36.0,38.0,41.0,53.0,51.0,19.0,39.0,30.0,31.0,34.0,49.0,41.0,25.0,36.0,29.0,49.0,33.0,44.0,29.0,18.0,26.0,22.0,31.0,33.0,55.0,43.0,35.0,22.0,56.0,43.0,41.0,39.0
7231,33.0,32.0,44.0,29.0,41.0,40.0,42.0,31.0,33.0,50.0,40.0,28.0,35.0,12.0,43.0,,48.0,34.0,47.0,52.0,41.0,36.0,50.0,35.0,49.0,42.0,52.0,30.0,40.0,52.0,42.0,51.0,37.0,42.0,31.0,39.0,30.0,23.0,39.0,46.0,53.0,33.0,44.0,40.0,32.0,44.0,64.0,35.0
7232,,,,41.0,48.0,47.0,62.0,,42.0,,,41.0,51.0,,57.0,27.0,56.0,57.0,47.0,51.0,,,41.0,30.0,51.0,59.0,43.0,,,57.0,46.0,65.0,50.0,42.0,40.0,,45.0,33.0,36.0,64.0,,,56.0,,54.0,48.0,,44.0
7233,30.0,36.0,39.0,,51.0,39.0,37.0,42.0,39.0,66.0,52.0,48.0,48.0,57.0,47.0,53.0,49.0,56.0,29.0,37.0,35.0,,44.0,29.0,40.0,33.0,43.0,41.0,43.0,31.0,50.0,29.0,45.0,27.0,26.0,41.0,43.0,39.0,43.0,41.0,27.0,29.0,37.0,36.0,42.0,50.0,43.0,38.0
7234,35.0,35.0,59.0,29.0,42.0,41.0,36.0,53.0,36.0,42.0,,36.0,46.0,32.0,26.0,37.0,57.0,31.0,35.0,32.0,43.0,24.0,,42.0,38.0,34.0,31.0,41.0,31.0,60.0,56.0,43.0,43.0,,,39.0,37.0,,43.0,45.0,51.0,39.0,25.0,37.0,66.0,44.0,46.0,34.0
7235,31.0,29.0,43.0,53.0,,53.0,44.0,49.0,48.0,54.0,30.0,36.0,,32.0,38.0,51.0,54.0,51.0,38.0,40.0,39.0,,52.0,,,42.0,36.0,50.0,41.0,26.0,36.0,58.0,58.0,41.0,36.0,,30.0,29.0,,46.0,30.0,,34.0,42.0,43.0,39.0,42.0,39.0
7236,,56.0,35.0,,31.0,51.0,,,49.0,52.0,,42.0,,,51.0,57.0,,42.0,45.0,17.0,,37.0,,40.0,44.0,,41.0,60.0,,,,,76.0,49.0,40.0,,,57.0,,39.0,,53.0,41.0,,58.0,,,40.0
7237,25.0,20.0,48.0,29.0,35.0,43.0,52.0,40.0,35.0,35.0,37.0,34.0,29.0,44.0,44.0,39.0,48.0,48.0,29.0,46.0,38.0,36.0,39.0,33.0,36.0,49.0,32.0,44.0,53.0,27.0,25.0,46.0,43.0,39.0,29.0,28.0,37.0,42.0,29.0,39.0,44.0,46.0,34.0,41.0,54.0,47.0,34.0,35.0
7238,50.0,56.0,,,,,45.0,40.0,,38.0,45.0,,,,,41.0,42.0,37.0,49.0,,38.0,40.0,,,50.0,,43.0,,54.0,36.0,49.0,74.0,,43.0,,,,,,58.0,42.0,21.0,49.0,,,56.0,54.0,14.0
7239,24.0,28.0,41.0,37.0,39.0,46.0,61.0,60.0,33.0,32.0,,31.0,31.0,45.0,24.0,14.0,42.0,27.0,44.0,41.0,33.0,41.0,28.0,27.0,30.0,44.0,28.0,35.0,43.0,24.0,51.0,46.0,27.0,42.0,34.0,52.0,43.0,45.0,38.0,46.0,35.0,33.0,,28.0,50.0,46.0,48.0,30.0
7240,39.0,33.0,32.0,41.0,42.0,53.0,31.0,42.0,38.0,46.0,48.0,42.0,10.0,42.0,37.0,,46.0,29.0,47.0,27.0,40.0,26.0,46.0,40.0,33.0,40.0,37.0,39.0,42.0,36.0,32.0,30.0,57.0,47.0,29.0,43.0,31.0,39.0,42.0,38.0,54.0,39.0,37.0,40.0,56.0,60.0,37.0,39.0
7241,36.0,33.0,27.0,37.0,46.0,49.0,43.0,27.0,59.0,33.0,44.0,44.0,43.0,38.0,42.0,40.0,27.0,41.0,47.0,43.0,30.0,52.0,45.0,27.0,34.0,42.0,24.0,,40.0,32.0,37.0,49.0,41.0,39.0,27.0,20.0,55.0,36.0,33.0,48.0,36.0,33.0,39.0,39.0,48.0,47.0,39.0,33.0
7242,32.0,35.0,33.0,30.0,38.0,37.0,39.0,43.0,35.0,50.0,44.0,46.0,32.0,43.0,39.0,43.0,23.0,28.0,52.0,49.0,40.0,49.0,32.0,49.0,50.0,39.0,38.0,43.0,41.0,35.0,51.0,65.0,32.0,41.0,47.0,36.0,31.0,,42.0,62.0,36.0,38.0,59.0,39.0,47.0,43.0,53.0,25.0
7243,28.0,33.0,40.0,41.0,48.0,38.0,41.0,44.0,37.0,42.0,48.0,30.0,30.0,41.0,32.0,41.0,30.0,37.0,26.0,32.0,27.0,43.0,43.0,27.0,36.0,42.0,44.0,47.0,35.0,27.0,43.0,58.0,41.0,33.0,48.0,28.0,36.0,47.0,50.0,50.0,43.0,38.0,26.0,35.0,51.0,48.0,41.0,41.0
7244,32.0,50.0,,36.0,50.0,55.0,43.0,37.0,43.0,50.0,41.0,39.0,46.0,35.0,33.0,34.0,45.0,36.0,32.0,,46.0,43.0,44.0,40.0,35.0,36.0,76.0,55.0,47.0,43.0,14.0,48.0,30.0,51.0,37.0,47.0,50.0,56.0,36.0,39.0,57.0,45.0,31.0,,25.0,29.0,41.0,29.0
7245,44.0,,,,,,47.0,,34.0,54.0,48.0,,48.0,43.0,,,37.0,41.0,,48.0,28.0,44.0,36.0,,,48.0,50.0,47.0,,,,,45.0,,,,32.0,,34.0,46.0,56.0,,51.0,37.0,57.0,46.0,47.0,36.0
7246,38.0,35.0,27.0,41.0,35.0,43.0,36.0,23.0,33.0,44.0,40.0,41.0,39.0,48.0,36.0,37.0,41.0,36.0,43.0,42.0,50.0,38.0,34.0,37.0,42.0,56.0,28.0,39.0,39.0,45.0,49.0,62.0,39.0,35.0,38.0,43.0,37.0,47.0,26.0,45.0,40.0,42.0,41.0,27.0,53.0,32.0,38.0,36.0
7247,,26.0,42.0,40.0,21.0,46.0,29.0,33.0,42.0,47.0,35.0,38.0,34.0,47.0,40.0,38.0,35.0,,41.0,51.0,48.0,47.0,43.0,35.0,48.0,54.0,48.0,41.0,41.0,25.0,34.0,56.0,29.0,33.0,28.0,45.0,35.0,27.0,40.0,52.0,33.0,39.0,32.0,52.0,43.0,41.0,41.0,39.0
7248,30.0,41.0,37.0,46.0,30.0,33.0,42.0,46.0,47.0,36.0,40.0,35.0,35.0,22.0,22.0,33.0,39.0,43.0,45.0,38.0,38.0,23.0,50.0,26.0,37.0,28.0,50.0,38.0,40.0,42.0,26.0,52.0,10.0,51.0,25.0,30.0,28.0,41.0,29.0,40.0,40.0,51.0,49.0,44.0,49.0,34.0,41.0,35.0
7249,38.0,19.0,,45.0,45.0,61.0,41.0,43.0,45.0,48.0,51.0,39.0,30.0,56.0,57.0,42.0,51.0,26.0,36.0,38.0,34.0,35.0,34.0,36.0,12.0,40.0,32.0,44.0,31.0,41.0,33.0,40.0,37.0,40.0,26.0,35.0,37.0,35.0,41.0,31.0,39.0,41.0,22.0,42.0,48.0,52.0,40.0,39.0
